gene_name	module	color	kME_blue	kME_yellow	kME_grey	kME_turquoise	kME_brown	kME_magenta	kME_pink	kME_green	kME_black	kME_red	kME_purple
Ptpn6	Ptpn6	grey	grey	0.159282085819859	0.104402921388167	0.21420887353373	-0.0377768794059045	0.112845811771493	0.17574907909494	0.260414650591435	0.0686332862272503	0.205328567409734	0.0486974460925335	0.159696413806538
Ptpn9	Ptpn9	black	black	0.113452369090661	0.183520646783659	0.104687890995177	-0.0375480076550203	0.0939822080502165	-0.0581765277875651	-0.00107811035927286	-0.0228485498300229	0.231047050827727	0.103694027631013	0.0397673193763589
Ptpra	Ptpra	grey	grey	0.0690154405961526	0.112320768567219	0.0588947856700214	0.0515973481606765	0.111690393979522	0.059732855569104	0.0317606534813404	0.0818746713270088	0.162816625398413	0.0516639409494679	0.111686246124678
Ptprc	Ptprc	yellow	yellow	0.208762971450056	0.415255912261164	0.318157470579668	0.0099717247584377	0.297434053051458	0.202849075336974	0.0790917849448209	0.0792597986142931	0.303072584487311	0.0926678068043188	0.20673744976186
Ptpre	Ptpre	blue	blue	0.120852190126467	0.135573308092323	0.0356598679785077	-0.0871396664421821	-0.00833766742229587	0.0554755850953147	-0.0171410420720093	-0.0469111362477096	0.055902976419793	0.000687800456612391	0.0826619906627873
Ptprj	Ptprj	black	black	0.295282862636886	0.358086217984862	0.282326029403873	-0.136492536270465	0.190079379639814	0.0957108678182895	0.012680790364904	0.168358769795841	0.374479489884191	0.144515009946431	0.223048345714631
Ptprm	Ptprm	grey	grey	0.140854483842439	0.0173617019089714	0.0508189945256589	-0.12506819683976	-0.0808366478541008	-0.0185751787572148	0.0306449413553103	0.115172585140201	0.0112971210617754	0.148595928268097	0.0597887044209092
Ptpro	Ptpro	grey	grey	0.127051905590309	0.190911267794798	0.133427601677437	-0.0300127019725745	0.0521517311101469	0.0555731702232392	-0.0533336262458202	0.0548969484218999	0.104466120894697	0.118604989853299	0.212608541640059
Ptrh2	Ptrh2	green	green	-0.0045140228675595	-0.0297951448373653	-0.00972070300930741	-0.060745293480835	-0.121300155914979	0.0426528627004857	-0.049446385185394	0.108484442196221	-0.0119778423043966	-0.0210840808348616	-0.036114410170087
Ptrhd1	Ptrhd1	grey	grey	0.113030836490062	0.019777605681746	0.144471520054633	-0.0309827278501284	0.0505292411028153	0.129854626464481	0.180104778232996	0.0681475613254214	0.101584523379879	0.0976503367969131	0.11054365158959
Pttg1ip	Pttg1ip	blue	blue	0.130727441494215	0.0869621173670738	0.0931934619765228	-0.0882256264335295	0.08062731793907	0.0775313848516708	0.121951409459144	-0.0624367405955375	0.119561420791992	0.0754973473543294	0.0830113886241495
Puf60	Puf60	turquoise	turquoise	-0.0269312527451281	0.113753604033647	0.115627535335792	0.111837099657878	0.147022931469034	-0.0498655093575586	-0.0661623314026053	-0.00745383309580567	0.026758667649982	-0.00900605881267669	0.0248507400422163
Pum1	Pum1	turquoise	turquoise	-0.0872503460643482	0.0345595924923975	0.0399062604469163	0.192976685163705	0.238853529523781	-0.0296748421472489	-0.0810257991240442	-0.0961760644223876	0.00135985102517633	-0.0792833914405826	-0.0407128937935201
Pum2	Pum2	yellow	yellow	0.00139809143224423	0.196522226500629	0.0736141252285506	0.0502117477927497	0.13678054385571	0.0164478654326616	-0.121677018086509	0.0380634480466984	0.141108702403031	-0.0270823108522535	0.0706302158519122
Pura	Pura	brown	brown	0.042289015242889	0.190238273689493	0.103323840150944	-0.0251637889270041	0.1270367554511	-0.00020898276637594	-0.0278377230154125	0.00840396524993385	0.114242014495033	-0.0232530649784926	0.0590010777217179
Purb	Purb	grey	grey	0.101189587257383	0.17051811891744	0.144398608591753	-0.0609959734177219	0.0490817185815833	0.0194193963283165	-0.0627003119286355	0.0500322617475184	0.0816440530340653	0.11743713518005	0.15070924792078
Pus1	Pus1	grey	grey	0.0923575949997624	0.139923934214116	0.120200263221637	-0.00649985854861986	0.0552755949449158	0.0713840955421088	0.0311163089289137	0.0261944481784661	0.137100943600935	0.0936957846751094	0.0632636802775419
Pwp1	Pwp1	black	black	0.142644827791091	0.282803944856507	0.22358447477269	0.0141222378825481	0.159198742484991	0.0745957728118769	-0.0412617197557043	0.1432856480405	0.249605236916096	0.0207832179105451	0.217547713400557
Pwwp2a	Pwwp2a	grey	grey	0.0740019240825965	0.0708314832194314	0.103530159501647	-0.0285304303419528	0.0798987288501261	-0.00212954401461558	0.0468488829831594	0.0112815475107418	0.119982564200219	0.085303982149083	0.0835853403930772
Pwwp2b	Pwwp2b	yellow	yellow	0.115533506884417	0.0846201091849136	0.124566212268475	0.0137226804661914	0.0453846175038946	0.0320592143315149	0.0462727287805699	0.11658574085668	0.112800449021757	0.121350051016858	0.123955737315328
Pxdc1	Pxdc1	grey	grey	0.0421964236459762	0.0695195419572767	0.15702314550862	0.112567441597747	0.170947183163551	0.164550041596546	0.076560095703853	0.0849891307638162	0.0523556198228642	0.0863531405651806	0.0764485060381255
Pxk	Pxk	grey	grey	-0.00272250462991025	0.00566823549171165	0.0243497820491167	0.015295655861996	-0.00895099448320335	-0.0651711602467867	0.0286540978217639	-0.0278704119001237	0.0431058552778622	0.0594568601501976	-0.0272740348989539
Pxn	Pxn	grey	grey	0.155057437065259	0.102460337383781	0.131837859699383	-0.16318078081553	0.052783357521271	-0.0471797740252312	0.0679094316761799	0.0230702039862727	0.0641475874687544	0.070328698563968	0.120084984219934
Pycard	Pycard	magenta	magenta	0.127639495151814	0.0555950298544899	0.140686741325666	0.025241818305749	0.0133162252995135	0.283708016842639	0.208830157698538	0.20102581150087	0.0746606752437621	0.0602604289084775	0.1501106348319
Pygl	Pygl	turquoise	turquoise	-0.122617028307767	-0.0697393737787745	-0.0312546600803192	0.158956915853388	0.0346112148260152	0.00653271719095198	-0.115205702191373	-0.0216971449991955	-0.0418598803495521	0.0109889512174298	-0.0095075671634675
Pygo2	Pygo2	grey	grey	0.0687568310705567	0.0899332730593601	0.125190172538406	0.0638385380785592	0.0854948274982611	0.0356629819443307	0.053355105351984	-0.0475897337412182	0.146531235491336	0.105965316321347	-0.0207849117149458
Pym1	Pym1	turquoise	turquoise	-0.0682880177448606	-0.00123432321997072	0.0046226504491462	0.102331222236276	0.0444231620559528	-0.0197358269505715	-0.0506342736967003	0.027936934544668	-0.0584291344637067	-0.0221446495622868	0.071291346969554
Qars	Qars	brown	brown	0.0232549921346988	0.0428086819234532	0.109483238142578	-0.0133682662296462	0.110059468528042	0.0465105372480872	-0.00533005532033576	0.0917646600328586	0.164072932331271	-0.00216605565564729	0.0917803355549981
Qdpr	Qdpr	grey	grey	0.0992797126240575	0.0727871960846584	0.154525419824889	0.0551565993528538	0.12674701916738	0.0285620345900343	0.0881341853514866	0.0348634971544325	0.0432267964888269	0.0835278147819116	0.149670703565924
Qpct	Qpct	grey	grey	0.137183201478447	0.0796916121783093	0.114922805740801	-0.116116695265881	-0.0599088769268733	0.187345876827391	0.0347638026864335	0.0925707408513955	0.154256073455972	0.121098479345153	0.10771731724858
Qprt	Qprt	yellow	yellow	0.0569963539907538	0.200806061491177	0.153127162627279	0.0273994694941773	0.161882915015964	0.00265337269759213	-0.0413161156780018	-0.00841078365218677	0.177737646297758	0.0599974838564406	0.0739796998901695
Qrich1	Qrich1	brown	brown	-0.0265915344075259	0.0562415594318578	0.00255755530654635	0.0493303865826034	0.114394664947194	0.0806214954837288	-0.0162160811973485	-0.040014965910315	-0.0157360903343951	-0.0121621189594054	-0.0267344134019946
Qser1	Qser1	grey	grey	0.0863520152341565	0.0547995494832312	0.0271970309163561	-0.106217426305217	-0.0834232126734476	0.00885266025048815	0.0621271280378316	-0.0392145406597339	0.0681692258998696	0.124447743020918	-0.00542510421215155
Qsox2	Qsox2	grey	grey	0.024553122056355	0.0445924336479779	0.0717607685185559	0.00199622742673198	0.0428724150930973	0.0142268449589069	0.0179335986227048	-0.00299863011045872	0.128537228516535	-0.0485696708636069	-0.0325496913161777
Qtrt1	Qtrt1	turquoise	turquoise	-0.200418992843883	-0.127617342870959	-0.147463816866953	0.242061756976663	0.0756961247043663	-0.0858780038384101	0.00647042914902855	-0.115485165913235	-0.157127354677914	-0.139444744473721	-0.173674804170258
R3hdm1	R3hdm1	grey	grey	-0.0448037562377096	-0.102312577439352	-0.0761712225119805	-0.0586665064722368	-0.122860042425363	-0.0622008307622831	0.0102241835865386	-0.0499265325888221	-0.0712494914421562	-0.00118807132006159	-0.04087988061025
R3hdm2	R3hdm2	turquoise	turquoise	0.0412618912638934	0.0727247978533011	0.113757003660693	0.0157604969464612	0.0518946044798163	0.140588048798296	0.0780190019252477	-0.00506744130428458	0.102397778584542	-0.0491927716178537	0.111412433295574
R3hdm4	R3hdm4	grey	grey	0.14242076636088	0.0920729262276503	0.136486048516056	-0.0768537677980619	0.0202024287998719	0.168221494817343	0.0561070160213667	0.190151561375359	0.0899778940006827	0.0812977660157539	0.127518221657281
Rab10	Rab10	pink	pink	0.0212279727590699	0.0693126070620979	0.0774055716446518	0.0472831735516301	0.064741014049386	0.0954775454239863	0.013091026959018	-0.00212125847705295	0.0183472123794822	0.085480997917055	-0.0359917588606563
Rab11a	Rab11a	grey	grey	0.103785218653692	0.044299197246898	0.148785213283647	0.0451740113798314	0.077549605421144	0.128493858400124	0.125267566448806	0.161282730055011	0.0586997180248934	0.127404489473884	0.069345818725922
Rab11b	Rab11b	grey	grey	0.130752989355459	0.133618845698747	0.161212240766589	0.0100235150221563	0.0253881156336696	0.0742191590985081	0.0281311756858601	0.0825113765023542	0.117421979512444	0.116686459749915	0.129622861519702
Rab11fip1	Rab11fip1	yellow	yellow	0.0756353769686407	0.30455937674141	0.123373974073898	-0.0292470293558985	0.192923659343547	0.0249966607459711	-0.167442407436517	0.0134771751302039	0.199988149393679	-0.0909859205450372	0.195499652475778
Rab11fip2	Rab11fip2	grey	grey	0.0268392098099625	0.0211009426880684	0.0346096926695223	0.0627294233984755	0.0325420733700576	0.0491743167235873	0.0816671502178521	-0.0579611748856214	0.0491728998230807	-0.00267291253025319	0.0392021872280055
Rab13	Rab13	blue	blue	0.194185587368815	0.0831144772256878	0.0913038607478902	-0.211560942896734	-0.108729728837743	0.132765608476406	0.164958356075927	0.0666730950127131	0.0424027015489796	0.0709773891710302	0.11377664092493
Rab14	Rab14	brown	brown	-0.00807889334047003	0.0435987875735797	0.0045258359919001	0.0422245248918412	0.134504445212214	-0.0778716505211106	-0.0259369665825512	-0.139077390125194	-0.0136638453404603	0.0121573310467533	0.0273541781589433
Rab18	Rab18	blue	blue	0.210796529219545	0.131291376544482	0.17777546109625	-0.074458760465556	-0.01588114365185	0.217495559983686	0.0761922911720843	0.177460257151571	0.21179878937502	0.170030331405458	0.073559839552317
Rab1a	Rab1a	grey	grey	-0.0629231259769301	0.0239961624420122	-0.0180493999777659	0.0927561752364534	0.0555883652898357	0.0796993227265714	0.0322995634611489	0.101855644688289	-0.0697367408513372	-0.0709083342238873	0.0333075878025634
Rab20	Rab20	turquoise	turquoise	-0.087545847130313	-0.0430753762238349	-0.00490303692259189	0.167518936879079	0.0290761808756	-0.0197578966035003	0.0295236231420462	0.0285076250047406	-0.0810705025608498	-0.0309637124603002	-0.0487721087115098
Rab21	Rab21	grey	grey	0.0315426717480097	0.045269292447786	0.0680332560679215	0.0434007172672828	0.0864228351907008	0.0149596796292533	0.0141925241749824	0.0261235913975139	0.0253369114431646	0.0156879004022723	-0.00614846088442256
Rab22a	Rab22a	grey	grey	0.0435754066271273	-0.0241219243558967	0.0940998339252459	-0.022082189805864	0.0520446089574374	0.0268124526797177	0.0250709623413808	0.00378732034667298	0.046838317378056	0.118961699714963	0.017504037802895
Rab24	Rab24	grey	grey	0.0576656277652908	-0.0547829557235578	0.0529080006891998	0.0190924655004661	-0.00113020051872082	0.0514216997943886	0.108561585306858	0.0108309425112901	0.0319846841825826	0.0925235693842204	-0.060036811450002
Rab27a	Rab27a	green	green	0.0887005687604579	0.0757598376053924	0.0729190505607662	-0.00684314664659205	-0.0107100820056187	0.0205714182707546	-0.00220121640283791	0.0722787658648937	0.0732863488309807	0.0599869407845646	0.110946020274081
Rab28	Rab28	green	green	0.192135551404045	0.119428571325762	0.147511992585534	-0.0472102119703034	0.0400093167987478	0.1949164006882	0.0655674991145725	0.289493680623707	0.148856909223792	0.220514805855386	0.14950499579617
Rab29	Rab29	grey	grey	-0.112156805962819	-0.0766349836692929	-0.0852011564832823	-0.0226646074578024	-0.0560876891675838	-0.10033935533099	-0.0170839002086339	0.0368251045662035	-0.150177250158821	-0.119614537997949	-0.0671481855863502
Rab2a	Rab2a	brown	brown	0.136665426542859	0.158865340583863	0.170260148696177	-0.0174774458113737	0.0929026170858375	0.0212448718009834	0.0840433951289982	0.0143809478803842	0.145472177107563	0.11724625435717	0.190676552494332
Rab2b	Rab2b	grey	grey	0.0298754735993309	-0.0236344953704566	0.0512870640577565	0.01847542790307	-0.0114674063793133	0.0743133707273444	0.0682320973751642	0.0468202400337313	0.0763616014426996	0.0967899900406571	-0.0314279617393734
Rab31	Rab31	black	black	0.127399985067254	0.23524286191293	0.150359174120308	0.0195058343671739	0.163451438677969	0.103348215974306	-0.0399552484435781	0.0622529895376681	0.199091179961581	0.0184879214647513	0.0701439992747353
Rab32	Rab32	grey	grey	0.247028930561695	0.192468965440562	0.21859947773467	-0.151070466854447	-0.00366187248530993	0.0468750895509341	0.135991250173071	0.262762433513103	0.0782630448747375	0.122027021043197	0.24458244688479
Rab34	Rab34	grey	grey	0.0490454867957143	0.00364707054498701	0.0281473709063905	-0.0700690341968109	-0.0986200870588795	0.0354331029905499	0.0178833416931896	0.0798327191665948	-0.0258997532885156	-0.00276016927663372	0.0169061909409237
Rab35	Rab35	grey	grey	0.144157385383317	0.144318568054983	0.135486299142605	-0.115816090651773	0.0651952201402491	-0.0192257580227564	0.0273677931624468	0.0353341652476267	0.146662618095207	0.156565041598125	0.0841681767163692
Rab3a	Rab3a	turquoise	turquoise	-0.0991817508222054	-0.12589540160322	-0.0922045892336645	0.0922507099020639	-0.0869988681390238	-0.0118613320836015	0.0292432078447317	-0.00866021193663449	-0.04996825902173	-0.00648178845653418	-0.0571513263213228
Rab3gap1	Rab3gap1	blue	blue	0.117920234112041	0.0594375592853717	0.118913341141022	-0.0460156664644504	-0.0334458107235668	0.0265861016460004	0.063851865695858	-0.0282950939156202	0.039017628998438	0.144244569290039	0.0475219333449805
Rab3gap2	Rab3gap2	brown	brown	-0.0314720798607503	0.0725496902548375	0.0119521145198882	0.106611525440802	0.135004134288188	-0.0462883604008556	-0.0741323830535684	-0.0401871346923965	0.00608654206472219	-0.0459302056106623	0.0395877715129006
Rab4a	Rab4a	blue	blue	0.123854488828166	-0.00851876001324114	0.0988381327749137	-0.0878577135839601	-0.0524095385681149	0.157517925731101	0.0612199840957079	0.020912802756112	0.133299514992932	0.073896860224704	0.139214005289857
Rab4b	Rab4b	grey	grey	0.0951371204460799	0.00696580803894329	0.0688660344820279	-0.0747777290998868	-0.119725958182584	0.0512387805548272	0.138567366567377	0.133084550220882	0.0700059299982567	0.094792817916432	0.0907690575739034
Rab5b	Rab5b	grey	grey	0.190411562734224	0.178396032520711	0.238286730298169	0.00931714608727504	0.138912140649425	0.137711395607266	0.156728218457715	0.105382618617754	0.201685485995742	0.0964083278214056	0.228737669584133
Rab5c	Rab5c	red	red	0.3135728040323	0.0880415801657673	0.227446084984628	-0.134083404323964	-0.0863734306065835	0.184976778264584	0.147010091992629	0.179801708737638	0.144390268425995	0.321736446406318	0.0947276509190319
Rab6a	Rab6a	black	black	0.191873886971575	0.146370207396814	0.173889721931069	-0.159425956184784	-0.0122647764510926	0.160079258745742	0.102524251397508	0.139140380735014	0.181957628850735	0.109561299548914	0.162352431299704
Rab6b	Rab6b	grey	grey	-0.119071580161895	-0.00112376057204128	-0.0817563190812064	0.0476043177391101	0.00519444224999478	-0.0740276340102429	-0.0589985168063951	-0.0408423765988625	-0.0645759398335001	-0.09528306124195	-0.119135375558672
Rab7a	Rab7a	red	red	0.185856071058928	0.0498154050375135	0.157248391661294	0.0273827916880576	0.0649844868546471	0.105251091976741	0.0852044104388255	0.128269470008732	0.14974068266672	0.240853295122554	0.0796805531398621
Rab7b	Rab7b	blue	blue	0.275308548812401	0.211948641567595	0.220422211820645	-0.196139764184814	-0.0734333697894745	0.136239917381003	-0.00393286365943041	0.243025897424349	0.173082024961251	0.215843463921057	0.219966232770319
Rab8a	Rab8a	grey	grey	0.136233465884313	0.0528320746419959	0.128963720036965	-0.0336635609776096	0.000950278541307661	0.17295823956219	0.104165737483894	0.169821070357582	0.0571177232759819	0.179077173524208	0.0380779701571805
Rab8b	Rab8b	grey	grey	0.199798824519313	0.221364758825248	0.272768393612672	-0.054738528455654	0.0688140768778477	0.162100343240185	0.109260276971618	0.197077521015369	0.185767491021674	0.163076476190749	0.237595755662735
Rab9a	Rab9a	turquoise	turquoise	-0.0720578558678603	-0.106379027882522	-0.039403057490267	0.0171650312514294	-0.0354286726348276	-0.0748228464144254	0.0767086892651221	-0.00260283203934585	-0.113183439174288	-0.119138118802833	-0.0238039492773159
Rabac1	Rabac1	grey	grey	0.101137282903004	-0.00300554839730597	0.0179912809675953	-0.0907547590205024	-0.0500719756250781	0.0575178504528087	0.0602377008227042	0.0590388765178596	-0.0894163587567034	0.0919386643682346	0.0393586032548834
